iter,loss,rmse
517,1.2107,0.7420
518,1.2106,0.7394
519,1.2105,0.7408
520,1.2103,0.7333
521,1.2102,0.7411
522,1.2101,0.7453
523,1.2099,0.7439
524,1.2098,0.7462
525,1.2097,0.7335
526,1.2095,0.7346
527,1.2094,0.7399
528,1.2093,0.7376
529,1.2091,0.7357
530,1.2090,0.7389
531,1.2089,0.7428
532,1.2087,0.7357
533,1.2086,0.7377
534,1.2085,0.7415
535,1.2083,0.7354
536,1.2082,0.7361
537,1.2081,0.7378
538,1.2079,0.7342
539,1.2078,0.7435
540,1.2077,0.7458
541,1.2076,0.7308
542,1.2074,0.7371
543,1.2073,0.7384
544,1.2072,0.7445
545,1.2071,0.7355
546,1.2070,0.7451
547,1.2068,0.7288
548,1.2067,0.7416
549,1.2066,0.7348
550,1.2065,0.7474
551,1.2064,0.7320
552,1.2062,0.7412
553,1.2061,0.7467
554,1.2060,0.7347
555,1.2059,0.7370
556,1.2058,0.7378
557,1.2056,0.7379
558,1.2055,0.7438
559,1.2054,0.7293
560,1.2053,0.7361
561,1.2052,0.7350
562,1.2051,0.7446
563,1.2049,0.7286
564,1.2048,0.7402
565,1.2047,0.7316
566,1.2046,0.7348
567,1.2045,0.7350
568,1.2043,0.7278
569,1.2042,0.7279
570,1.2041,0.7311
571,1.2040,0.7374
572,1.2038,0.7247
573,1.2037,0.7382
574,1.2036,0.7300
575,1.2035,0.7401
576,1.2034,0.7379
577,1.2033,0.7324
578,1.2031,0.7264
579,1.2030,0.7305
580,1.2029,0.7263
581,1.2028,0.7232
582,1.2026,0.7284
583,1.2025,0.7349
584,1.2024,0.7256
585,1.2023,0.7318
586,1.2022,0.7312
587,1.2021,0.7341
588,1.2019,0.7378
589,1.2018,0.7300
590,1.2017,0.7287
591,1.2016,0.7414
592,1.2015,0.7371
593,1.2014,0.7275
594,1.2013,0.7335
595,1.2011,0.7250
596,1.2010,0.7419
597,1.2009,0.7288
598,1.2008,0.7337
599,1.2007,0.7382
600,1.2006,0.7328
601,1.2005,0.7328
602,1.2004,0.7188
603,1.2003,0.7282
604,1.2001,0.7227
605,1.2000,0.7361
606,1.1999,0.7334
607,1.1998,0.7242
608,1.1997,0.7330
609,1.1996,0.7336
610,1.1995,0.7286
611,1.1994,0.7451
612,1.1993,0.7437
613,1.1992,0.7296
614,1.1991,0.7295
615,1.1990,0.7317
616,1.1989,0.7304
617,1.1987,0.7317
618,1.1986,0.7306
619,1.1985,0.7253
620,1.1984,0.7362
621,1.1983,0.7261
622,1.1982,0.7219
623,1.1981,0.7330
624,1.1980,0.7205
625,1.1979,0.7370
626,1.1978,0.7310
627,1.1977,0.7323
628,1.1976,0.7259
629,1.1975,0.7297
630,1.1974,0.7285
631,1.1972,0.7320
632,1.1971,0.7229
633,1.1970,0.7337
634,1.1969,0.7301
635,1.1968,0.7255
636,1.1967,0.7242
637,1.1966,0.7292
638,1.1965,0.7288
639,1.1964,0.7199
640,1.1963,0.7262
641,1.1962,0.7225
642,1.1961,0.7299
643,1.1960,0.7236
644,1.1959,0.7367
645,1.1958,0.7219
646,1.1957,0.7164
647,1.1956,0.7271
648,1.1955,0.7271
649,1.1954,0.7268
650,1.1953,0.7226
651,1.1951,0.7149
652,1.1950,0.7163
653,1.1949,0.7282
654,1.1948,0.7327
655,1.1947,0.7149
656,1.1946,0.7210
657,1.1945,0.7208
658,1.1944,0.7255
659,1.1943,0.7256
660,1.1942,0.7273
661,1.1941,0.7267
662,1.1940,0.7337
663,1.1939,0.7186
664,1.1938,0.7236
665,1.1937,0.7232
666,1.1936,0.7209
667,1.1935,0.7265
668,1.1934,0.7165
669,1.1933,0.7264
670,1.1932,0.7262
671,1.1931,0.7180
672,1.1930,0.7221
673,1.1929,0.7168
674,1.1928,0.7169
675,1.1927,0.7189
676,1.1926,0.7199
677,1.1925,0.7152
678,1.1924,0.7202
679,1.1923,0.7166
680,1.1922,0.7207
681,1.1921,0.7205
682,1.1920,0.7154
683,1.1919,0.7252
684,1.1918,0.7239
685,1.1917,0.7153
686,1.1916,0.7200
687,1.1915,0.7263
688,1.1914,0.7089
689,1.1913,0.7097
690,1.1912,0.7133
691,1.1911,0.7211
692,1.1910,0.7203
693,1.1909,0.7206
694,1.1908,0.7187
695,1.1907,0.7258
696,1.1906,0.7277
697,1.1905,0.7227
698,1.1904,0.7153
699,1.1903,0.7168
700,1.1902,0.7197
701,1.1901,0.7243
702,1.1900,0.7172
703,1.1899,0.7238
704,1.1898,0.7179
705,1.1897,0.7228
706,1.1896,0.7112
707,1.1895,0.7163
708,1.1894,0.7188
709,1.1893,0.7311
710,1.1892,0.7131
711,1.1892,0.7191
712,1.1891,0.7143
713,1.1890,0.7203
714,1.1889,0.7288
715,1.1888,0.7165
716,1.1887,0.7197
717,1.1886,0.7194
718,1.1885,0.7206
719,1.1884,0.7232
720,1.1883,0.7177
721,1.1882,0.7134
722,1.1881,0.7063
723,1.1880,0.7178
724,1.1879,0.7136
725,1.1878,0.7115
726,1.1877,0.7116
727,1.1876,0.7176
728,1.1875,0.7115
729,1.1874,0.7187
730,1.1873,0.7082
731,1.1872,0.7090
732,1.1871,0.7061
733,1.1870,0.7138
734,1.1869,0.7129
735,1.1869,0.7089
736,1.1868,0.7190
737,1.1867,0.7119
738,1.1866,0.7127
739,1.1865,0.7061
740,1.1864,0.7163
741,1.1863,0.7122
742,1.1862,0.7183
743,1.1861,0.7037
744,1.1860,0.7138
745,1.1859,0.7150
746,1.1858,0.7154
747,1.1857,0.7084
748,1.1856,0.7058
749,1.1855,0.7127
750,1.1855,0.7201
751,1.1854,0.7122
752,1.1853,0.7105
753,1.1852,0.7081
754,1.1851,0.7143
755,1.1850,0.7089
756,1.1849,0.7127
757,1.1848,0.7107
758,1.1847,0.7067
759,1.1846,0.7065
760,1.1845,0.7145
761,1.1844,0.7127
762,1.1844,0.7186
763,1.1843,0.7086
764,1.1842,0.7151
765,1.1841,0.7115
766,1.1840,0.7185
767,1.1839,0.7046
768,1.1838,0.7031
769,1.1837,0.7081
770,1.1837,0.7162
771,1.1836,0.7079
772,1.1835,0.7179
773,1.1834,0.6964
774,1.1833,0.7124
775,1.1832,0.7063
776,1.1831,0.7029
777,1.1830,0.7045
778,1.1829,0.7081
779,1.1828,0.7210
780,1.1828,0.7062
781,1.1827,0.7088
782,1.1826,0.7162
783,1.1825,0.7100
784,1.1824,0.7097
785,1.1823,0.7077
786,1.1822,0.7123
787,1.1822,0.7089
788,1.1821,0.7154
789,1.1820,0.7055
790,1.1819,0.7077
791,1.1818,0.7196
792,1.1817,0.7108
793,1.1817,0.7203
794,1.1816,0.7092
795,1.1815,0.7029
796,1.1814,0.7058
797,1.1813,0.7107
798,1.1812,0.7113
799,1.1811,0.7115
800,1.1811,0.7182
801,1.1810,0.7149
802,1.1809,0.7100
803,1.1808,0.7094
804,1.1807,0.7185
805,1.1807,0.7080
806,1.1806,0.7063
807,1.1805,0.7126
808,1.1804,0.7075
809,1.1803,0.7117
810,1.1803,0.7114
811,1.1802,0.7044
812,1.1801,0.7054
813,1.1800,0.7106
814,1.1799,0.7139
815,1.1798,0.7102
816,1.1798,0.7130
817,1.1797,0.7038
818,1.1796,0.7190
819,1.1795,0.7054
820,1.1794,0.7146
821,1.1794,0.7103
822,1.1793,0.7062
823,1.1792,0.7014
824,1.1791,0.7132
825,1.1790,0.7016
826,1.1789,0.7118
827,1.1789,0.7060
828,1.1788,0.7062
829,1.1787,0.7059
830,1.1786,0.7118
831,1.1785,0.7132
832,1.1785,0.7087
833,1.1784,0.7130
834,1.1783,0.7144
835,1.1782,0.7062
836,1.1782,0.7050
837,1.1781,0.7047
838,1.1780,0.7039
839,1.1779,0.7067
840,1.1778,0.7102
841,1.1778,0.7062
842,1.1777,0.7067
843,1.1776,0.7090
844,1.1775,0.7117
845,1.1775,0.7066
846,1.1774,0.7118
847,1.1773,0.7041
848,1.1772,0.7096
849,1.1772,0.7074
850,1.1771,0.7026
851,1.1770,0.7191
852,1.1769,0.7041
853,1.1768,0.6994
854,1.1768,0.6995
855,1.1767,0.7057
856,1.1766,0.7160
857,1.1765,0.7033
858,1.1765,0.7057
859,1.1764,0.7133
860,1.1763,0.7074
861,1.1762,0.7161
862,1.1762,0.7062
863,1.1761,0.7098
864,1.1760,0.7071
865,1.1759,0.7072
866,1.1759,0.7085
867,1.1758,0.7031
868,1.1757,0.7055
869,1.1756,0.7028
870,1.1756,0.7178
